"","STATE","EVENT_ID","MONTH_NAME","EVENT_TYPE","FATALITIES_COUNT","avgAGE","Total_POP_.2010","perFATALITIESpop"
"1964","IOWA",417152,"December","Winter Storm",2,35,3046355,6.56522302883282e-05
"1965","IOWA",93030,"June","Flood",1,33,3046355,3.28261151441641e-05
"1966","IOWA",67266,"December","Winter Storm",1,65,3046355,3.28261151441641e-05
"1967","KANSAS",5339352,"January","Winter Storm",1,47,2853118,3.50493740532288e-05
"1968","KANSAS",205490,"December","Winter Storm",2,24,2853118,7.00987481064576e-05
"1969","KANSAS",125025,"June","Tornado",1,62,2853118,3.50493740532288e-05
"1970","KANSAS",383097,"April","Flood",1,43,2853118,3.50493740532288e-05
"1971","KANSAS",277567,"January","Winter Storm",1,63,2853118,3.50493740532288e-05
"1972","KANSAS",5358086,"May","Tornado",3,67.6666666666667,2853118,0.000105148122159686
"1973","KANSAS",381670,"July","Lightning",1,68,2853118,3.50493740532288e-05
"1974","KANSAS",287013,"February","Cold",1,79,2853118,3.50493740532288e-05
"1975","KANSAS",5358085,"May","Tornado",3,67.6666666666667,2853118,0.000105148122159686
"1976","KANSAS",5228368,"January","Fog",1,59,2853118,3.50493740532288e-05
"1977","KANSAS",5166694,"December","Winter Storm",1,25,2853118,3.50493740532288e-05
"1978","KANSAS",5403202,"May","Wind",1,72,2853118,3.50493740532288e-05
"1979","KANSAS",159327,"March","Winter Storm",1,71,2853118,3.50493740532288e-05
"1980","KANSAS",5434326,"January","Winter Storm",1,63,2853118,3.50493740532288e-05
"1981","KANSAS",295476,"May","Tornado",1,53,2853118,3.50493740532288e-05
"1982","KANSAS",541035,"August","Wind",1,49,2853118,3.50493740532288e-05
"1983","KANSAS",110644,"May","Tornado",2,30.5,2853118,7.00987481064576e-05
"1984","KANSAS",172562,"May","Wind",1,54,2853118,3.50493740532288e-05
"1985","KANSAS",205489,"December","Winter Storm",1,30,2853118,3.50493740532288e-05
"1986","KANSAS",135170,"September","Flood",1,47,2853118,3.50493740532288e-05
"1987","KANSAS",5339351,"January","Winter Storm",1,42,2853118,3.50493740532288e-05
"1988","KANSAS",59101,"August","Wind",1,93,2853118,3.50493740532288e-05
"1989","KANSAS",311582,"May","Heat",1,30,2853118,3.50493740532288e-05
"1990","KANSAS",583238,"July","Flood",1,21,2853118,3.50493740532288e-05
"1991","KANSAS",526186,"July","Heat",1,1,2853118,3.50493740532288e-05
"1992","KANSAS",5457627,"July","Hail",1,38,2853118,3.50493740532288e-05
"1993","KANSAS",282091,"March","Winter Storm",1,21,2853118,3.50493740532288e-05
"1994","KANSAS",5236229,"April","Tornado",1,69,2853118,3.50493740532288e-05
"1995","KANSAS",274655,"December","Winter Storm",1,60,2853118,3.50493740532288e-05
"1996","KANSAS",5425868,"December","Fog",1,21,2853118,3.50493740532288e-05
"1997","KANSAS",159358,"March","Winter Storm",1,72,2853118,3.50493740532288e-05
"1998","KANSAS",208530,"December","Winter Storm",1,42,2853118,3.50493740532288e-05
"1999","KANSAS",5338431,"February","Winter Storm",1,21,2853118,3.50493740532288e-05
"2000","KANSAS",586739,"August","Heat",1,15,2853118,3.50493740532288e-05
"2001","KANSAS",112505,"June","Tornado",1,21,2853118,3.50493740532288e-05
"2002","KANSAS",147305,"December","Winter Storm",1,39,2853118,3.50493740532288e-05
"2003","KANSAS",5167428,"December","Winter Storm",1,67,2853118,3.50493740532288e-05
"2004","KANSAS",135396,"September","Flood",1,64,2853118,3.50493740532288e-05
"2005","KANSAS",166885,"April","Flood",1,20,2853118,3.50493740532288e-05
"2006","KANSAS",575197,"April","Wind",1,61,2853118,3.50493740532288e-05
"2007","KANSAS",502577,"February","Winter Storm",1,58,2853118,3.50493740532288e-05
"2008","KANSAS",5436320,"January","Winter Storm",1,24,2853118,3.50493740532288e-05
"2009","KANSAS",36003,"May","Tornado",1,46,2853118,3.50493740532288e-05
"2010","KANSAS",5235710,"March","Wind",1,70,2853118,3.50493740532288e-05
"2011","KANSAS",9166,"December","Winter Storm",1,47,2853118,3.50493740532288e-05
"2012","KANSAS",159355,"March","Winter Storm",1,58,2853118,3.50493740532288e-05
"2013","KANSAS",82221,"February","Winter Storm",1,32,2853118,3.50493740532288e-05
"2014","KANSAS",5432781,"January","Winter Storm",3,72.6666666666667,2853118,0.000105148122159686
"2015","KANSAS",25817,"April","Heat",1,51,2853118,3.50493740532288e-05
"2016","KANSAS",5358626,"May","Hail",2,64,2853118,7.00987481064576e-05
"2017","KANSAS",150653,"January","Winter Storm",1,93,2853118,3.50493740532288e-05
"2018","KANSAS",5466007,"July","Heat",1,78,2853118,3.50493740532288e-05
"2019","KANSAS",147307,"December","Winter Storm",1,61,2853118,3.50493740532288e-05
"2020","KANSAS",5374600,"August","Flood",1,18,2853118,3.50493740532288e-05
"2021","KANSAS",416829,"December","Winter Storm",1,26,2853118,3.50493740532288e-05
"2022","KANSAS",281146,"February","Winter Storm",1,50,2853118,3.50493740532288e-05
"2023","KANSAS",5525196,"July","Heat",1,54,2853118,3.50493740532288e-05
"2024","KANSAS",301184,"April","Wind",1,70,2853118,3.50493740532288e-05
"2025","KANSAS",10766,"January","Winter Storm",1,68,2853118,3.50493740532288e-05
"2026","KANSAS",207741,"December","Winter Storm",1,72,2853118,3.50493740532288e-05
"2027","KANSAS",205488,"December","Winter Storm",1,3,2853118,3.50493740532288e-05
"2028","KANSAS",336715,"July","Heat",1,47,2853118,3.50493740532288e-05
"2029","KANSAS",359087,"February","Tornado",1,53,2853118,3.50493740532288e-05
"2030","KANSAS",336712,"July","Heat",1,65,2853118,3.50493740532288e-05
"2031","KANSAS",5403206,"May","Wind",1,49,2853118,3.50493740532288e-05
"2032","KANSAS",336711,"July","Heat",3,74,2853118,0.000105148122159686
"2033","KANSAS",5345201,"March","Winter Storm",2,64,2853118,7.00987481064576e-05
"2034","KANSAS",54711,"August","Lightning",1,70,2853118,3.50493740532288e-05
"2035","KANSAS",285794,"February","Winter Storm",1,28,2853118,3.50493740532288e-05
"2036","KANSAS",5385546,"February","Winter Storm",2,36.5,2853118,7.00987481064576e-05
"2037","KANSAS",36001,"May","Tornado",1,84,2853118,3.50493740532288e-05
"2038","KANSAS",157557,"March","Flood",1,15,2853118,3.50493740532288e-05
"2039","KANSAS",25810,"April","Winter Storm",1,54,2853118,3.50493740532288e-05
"2040","KANSAS",145323,"December","Winter Storm",1,34,2853118,3.50493740532288e-05
"2041","KANSAS",5461677,"June","Flood",1,37,2853118,3.50493740532288e-05
"2042","KANSAS",82213,"February","Winter Storm",1,24,2853118,3.50493740532288e-05
"2043","KANSAS",5126874,"January","Winter Storm",2,42.5,2853118,7.00987481064576e-05
"2044","KANSAS",34211,"May","Tornado",1,54,2853118,3.50493740532288e-05
"2045","KANSAS",10493,"January","Winter Storm",1,55,2853118,3.50493740532288e-05
"2046","KANSAS",5376882,"August","Flood",6,13.5,2853118,0.000210296244319373
"2047","KANSAS",216130,"February","Winter Storm",1,48,2853118,3.50493740532288e-05
"2048","KANSAS",71141,"December","Winter Storm",1,59,2853118,3.50493740532288e-05
"2049","KANSAS",270591,"December","Winter Storm",1,78,2853118,3.50493740532288e-05
"2050","KANSAS",5153903,"July","Fog",2,35.5,2853118,7.00987481064576e-05
"2051","KANSAS",5134,"November","Winter Storm",1,24,2853118,3.50493740532288e-05
"2052","KANSAS",360274,"January","Winter Storm",1,59,2853118,3.50493740532288e-05
"2053","KANSAS",10633,"January","Winter Storm",1,32,2853118,3.50493740532288e-05
"2054","KANSAS",187178,"April","Lightning",1,45,2853118,3.50493740532288e-05
"2055","KANSAS",5127203,"February","Wind",1,57,2853118,3.50493740532288e-05
"2056","KANSAS",5233932,"March","Winter Storm",2,20,2853118,7.00987481064576e-05
"2057","KANSAS",102013,"May","Lightning",1,20,2853118,3.50493740532288e-05
"2058","KANSAS",48721,"July","Flood",1,55,2853118,3.50493740532288e-05
"2059","KANSAS",71084,"December","Winter Storm",1,67,2853118,3.50493740532288e-05
"2060","KANSAS",278579,"January","Winter Storm",1,61,2853118,3.50493740532288e-05
"2061","KANSAS",5165375,"December","Winter Storm",1,48,2853118,3.50493740532288e-05
"2062","KANSAS",5525202,"July","Heat",2,60,2853118,7.00987481064576e-05
"2063","KANSAS",179402,"June","Wind",1,70,2853118,3.50493740532288e-05
"2064","KANSAS",145320,"December","Winter Storm",1,56,2853118,3.50493740532288e-05
"2065","KANSAS",5525181,"July","Heat",1,68,2853118,3.50493740532288e-05
"2066","KANSAS",5229633,"February","Winter Storm",3,56.3333333333333,2853118,0.000105148122159686
"2067","KANSAS",25808,"April","Winter Storm",1,26,2853118,3.50493740532288e-05
"2068","KANSAS",5278982,"January","Winter Storm",1,71,2853118,3.50493740532288e-05
"2069","KANSAS",5231760,"February","Flood",1,34,2853118,3.50493740532288e-05
"2070","KANSAS",207691,"December","Winter Storm",1,39,2853118,3.50493740532288e-05
"2071","KANSAS",35937,"May","Tornado",10,67.5,2853118,0.000350493740532288
"2072","KANSAS",148226,"December","Winter Storm",1,84,2853118,3.50493740532288e-05
"2073","KANSAS",5165136,"July","Heat",2,83.5,2853118,7.00987481064576e-05
"2074","KANSAS",168088,"April","Flood",2,24,2853118,7.00987481064576e-05
"2075","KANSAS",11206,"January","Winter Storm",3,16.3333333333333,2853118,0.000105148122159686
"2076","KANSAS",284951,"March","Winter Storm",1,18,2853118,3.50493740532288e-05
"2077","KENTUCKY",251577,"August","Heat",1,64,4339367,2.30448358020882e-05
"2078","KENTUCKY",5376915,"August","Flood",2,22.5,4339367,4.60896716041764e-05
"2079","KENTUCKY",140386,"December","Winter Storm",1,57,4339367,2.30448358020882e-05
"2080","KENTUCKY",174910,"May","Flood",1,49,4339367,2.30448358020882e-05
"2081","KENTUCKY",282379,"February","Fog",1,64,4339367,2.30448358020882e-05
"2082","KENTUCKY",140379,"December","Winter Storm",1,67,4339367,2.30448358020882e-05
"2083","KENTUCKY",451396,"March","Flood",1,70,4339367,2.30448358020882e-05
"2084","KENTUCKY",5263946,"August","Flood",2,27,4339367,4.60896716041764e-05
"2085","KENTUCKY",281069,"February","Flood",4,6,4339367,9.21793432083527e-05
"2086","KENTUCKY",366020,"March","Tornado",2,39.5,4339367,4.60896716041764e-05
"2087","KENTUCKY",325459,"June","Flood",1,55,4339367,2.30448358020882e-05
"2088","KENTUCKY",5169645,"August","Lightning",1,26,4339367,2.30448358020882e-05
"2089","KENTUCKY",380280,"June","Wind",1,31,4339367,2.30448358020882e-05
"2090","KENTUCKY",201855,"December","Winter Storm",1,52,4339367,2.30448358020882e-05
"2091","KENTUCKY",466651,"August","Heat",1,26,4339367,2.30448358020882e-05
"2092","KENTUCKY",135169,"September","Wind",1,10,4339367,2.30448358020882e-05
"2093","KENTUCKY",493262,"February","Winter Storm",1,43,4339367,2.30448358020882e-05
"2094","KENTUCKY",560338,"March","Winter Storm",1,83,4339367,2.30448358020882e-05
"2095","KENTUCKY",485825,"December","Flood",1,54,4339367,2.30448358020882e-05
"2096","KENTUCKY",37491,"May","Lightning",1,55,4339367,2.30448358020882e-05
"2097","KENTUCKY",559082,"February","Winter Storm",1,21,4339367,2.30448358020882e-05
"2098","KENTUCKY",5255686,"July","Wind",2,19.5,4339367,4.60896716041764e-05
"2099","KENTUCKY",140958,"December","Winter Storm",1,68,4339367,2.30448358020882e-05
"2100","KENTUCKY",203360,"January","Cold",1,85,4339367,2.30448358020882e-05
"2101","KENTUCKY",587357,"July","Flood",1,61,4339367,2.30448358020882e-05
"2102","KENTUCKY",37247,"June","Heat",2,9.5,4339367,4.60896716041764e-05
"2103","KENTUCKY",586896,"March","Flood",1,67,4339367,2.30448358020882e-05
"2104","KENTUCKY",148822,"January","Winter Storm",1,84,4339367,2.30448358020882e-05
"2105","KENTUCKY",116076,"July","Heat",1,49,4339367,2.30448358020882e-05
"2106","KENTUCKY",368706,"March","Tornado",6,72.5,4339367,0.000138269014812529
"2107","KENTUCKY",317168,"May","Heat",1,2,4339367,2.30448358020882e-05
"2108","KENTUCKY",237147,"May","Flood",1,34,4339367,2.30448358020882e-05
"2109","KENTUCKY",143091,"January","Winter Storm",2,63,4339367,4.60896716041764e-05
"2110","KENTUCKY",368754,"March","Tornado",2,18,4339367,4.60896716041764e-05
"2111","KENTUCKY",388877,"July","Lightning",1,67,4339367,2.30448358020882e-05
"2112","KENTUCKY",5297291,"May","Flood",1,24,4339367,2.30448358020882e-05
"2113","KENTUCKY",5170574,"August","Lightning",2,8,4339367,4.60896716041764e-05
"2114","KENTUCKY",350265,"November","Flood",1,71,4339367,2.30448358020882e-05
"2115","KENTUCKY",76642,"February","Tornado",3,57,4339367,6.91345074062646e-05
"2116","KENTUCKY",5421854,"September","Flood",1,20,4339367,2.30448358020882e-05
"2117","KENTUCKY",148819,"January","Winter Storm",1,26,4339367,2.30448358020882e-05
"2118","KENTUCKY",548251,"November","Winter Storm",1,62,4339367,2.30448358020882e-05
"2119","KENTUCKY",237151,"May","Flood",1,47,4339367,2.30448358020882e-05
"2120","KENTUCKY",176526,"June","Lightning",1,44,4339367,2.30448358020882e-05
"2121","KENTUCKY",5531380,"September","Flood",1,29,4339367,2.30448358020882e-05
"2122","KENTUCKY",140959,"December","Winter Storm",1,55,4339367,2.30448358020882e-05
"2123","KENTUCKY",391756,"August","Wind",1,55,4339367,2.30448358020882e-05
"2124","KENTUCKY",5479519,"November","Tornado",1,63,4339367,2.30448358020882e-05
"2125","KENTUCKY",564029,"February","Cold",1,56,4339367,2.30448358020882e-05
"2126","KENTUCKY",488868,"January","Cold",1,85,4339367,2.30448358020882e-05
"2127","KENTUCKY",551707,"January","Winter Storm",1,35,4339367,2.30448358020882e-05
"2128","KENTUCKY",5136340,"February","Flood",1,15,4339367,2.30448358020882e-05
"2129","KENTUCKY",218282,"February","Cold",1,49,4339367,2.30448358020882e-05
"2130","KENTUCKY",560334,"March","Winter Storm",1,60,4339367,2.30448358020882e-05
"2131","KENTUCKY",5386213,"March","Flood",1,42,4339367,2.30448358020882e-05
"2132","KENTUCKY",148820,"January","Winter Storm",1,48,4339367,2.30448358020882e-05
"2133","KENTUCKY",559393,"February","Winter Storm",1,34,4339367,2.30448358020882e-05
"2134","KENTUCKY",254086,"July","Lightning",1,18,4339367,2.30448358020882e-05
"2135","KENTUCKY",143094,"January","Winter Storm",3,56.6666666666667,4339367,6.91345074062646e-05
"2136","KENTUCKY",143106,"January","Winter Storm",1,87,4339367,2.30448358020882e-05
"2137","KENTUCKY",564056,"February","Cold",1,24,4339367,2.30448358020882e-05
"2138","KENTUCKY",237144,"May","Flood",1,27,4339367,2.30448358020882e-05
"2139","KENTUCKY",369474,"March","Tornado",4,55,4339367,9.21793432083527e-05
"2140","KENTUCKY",355593,"December","Fog",1,62,4339367,2.30448358020882e-05
"2141","KENTUCKY",148815,"January","Winter Storm",1,76,4339367,2.30448358020882e-05
"2142","KENTUCKY",258394,"August","Lightning",1,16,4339367,2.30448358020882e-05
"2143","KENTUCKY",79999,"February","Tornado",4,40.75,4339367,9.21793432083527e-05
"2144","KENTUCKY",564417,"April","Flood",1,42,4339367,2.30448358020882e-05
"2145","KENTUCKY",148795,"January","Winter Storm",1,67,4339367,2.30448358020882e-05
"2146","KENTUCKY",271786,"January","Winter Storm",1,46,4339367,2.30448358020882e-05
"2147","KENTUCKY",476243,"October","Wind",1,65,4339367,2.30448358020882e-05
"2148","KENTUCKY",368695,"March","Tornado",3,60,4339367,6.91345074062646e-05
"2149","KENTUCKY",584092,"July","Flood",4,46.5,4339367,9.21793432083527e-05
"2150","KENTUCKY",5507577,"May","Hail",1,68,4339367,2.30448358020882e-05
"2151","KENTUCKY",245446,"July","Flood",1,72,4339367,2.30448358020882e-05
"2152","KENTUCKY",492592,"December","Flood",3,52,4339367,6.91345074062646e-05
"2153","KENTUCKY",5345281,"February","Tornado",2,33.5,4339367,4.60896716041764e-05
"2154","KENTUCKY",486385,"February","Winter Storm",1,24,4339367,2.30448358020882e-05
"2155","KENTUCKY",237130,"May","Flood",1,65,4339367,2.30448358020882e-05
"2156","KENTUCKY",564656,"February","Cold",1,86,4339367,2.30448358020882e-05
"2157","KENTUCKY",5531387,"September","Flood",2,25,4339367,4.60896716041764e-05
"2158","KENTUCKY",563146,"February","Cold",1,70,4339367,2.30448358020882e-05
"2159","KENTUCKY",554470,"March","Winter Storm",1,49,4339367,2.30448358020882e-05
"2160","KENTUCKY",562559,"March","Flood",1,55,4339367,2.30448358020882e-05
"2161","KENTUCKY",5469797,"August","Lightning",1,16,4339367,2.30448358020882e-05
"2162","KENTUCKY",16246,"April","Wind",1,62,4339367,2.30448358020882e-05
"2163","KENTUCKY",5472600,"August","Flood",1,10,4339367,2.30448358020882e-05
"2164","KENTUCKY",564047,"February","Cold",1,30,4339367,2.30448358020882e-05
"2165","KENTUCKY",553802,"February","Cold",1,49,4339367,2.30448358020882e-05
"2166","KENTUCKY",368708,"March","Tornado",6,58.5,4339367,0.000138269014812529
"2167","KENTUCKY",140960,"December","Winter Storm",1,13,4339367,2.30448358020882e-05
"2168","KENTUCKY",279064,"January","Winter Storm",1,69,4339367,2.30448358020882e-05
"2169","KENTUCKY",5386212,"March","Flood",1,4,4339367,2.30448358020882e-05
"2170","KENTUCKY",142942,"January","Winter Storm",1,74,4339367,2.30448358020882e-05
"2171","KENTUCKY",48391,"August","Wind",1,35,4339367,2.30448358020882e-05
"2172","KENTUCKY",5358974,"June","Flood",1,6,4339367,2.30448358020882e-05
"2173","KENTUCKY",148830,"January","Winter Storm",1,53,4339367,2.30448358020882e-05
"2174","KENTUCKY",5343344,"February","Winter Storm",1,78,4339367,2.30448358020882e-05
"2175","KENTUCKY",5150213,"June","Lightning",1,30,4339367,2.30448358020882e-05
"2176","KENTUCKY",564348,"March","Winter Storm",1,55,4339367,2.30448358020882e-05
"2177","KENTUCKY",5357139,"May","Tornado",1,29,4339367,2.30448358020882e-05
"2178","KENTUCKY",452679,"July","Wind",1,13,4339367,2.30448358020882e-05
"2179","KENTUCKY",134982,"September","Wind",1,22,4339367,2.30448358020882e-05
"2180","KENTUCKY",5291706,"April","Tornado",1,52,4339367,2.30448358020882e-05
"2181","KENTUCKY",205430,"December","Wind",1,17,4339367,2.30448358020882e-05
"2182","KENTUCKY",588935,"July","Flood",1,57,4339367,2.30448358020882e-05
"2183","KENTUCKY",5461919,"June","Lightning",1,35,4339367,2.30448358020882e-05
"2184","KENTUCKY",89431,"April","Flood",1,2,4339367,2.30448358020882e-05
"2185","KENTUCKY",206843,"January","Winter Storm",1,43,4339367,2.30448358020882e-05
"2186","KENTUCKY",148826,"January","Winter Storm",1,35,4339367,2.30448358020882e-05
"2187","KENTUCKY",287829,"March","Flood",1,90,4339367,2.30448358020882e-05
"2188","KENTUCKY",5507493,"May","Hail",1,4,4339367,2.30448358020882e-05
"2189","KENTUCKY",172960,"May","Tornado",2,40.5,4339367,4.60896716041764e-05
"2190","KENTUCKY",566747,"April","Flood",1,63,4339367,2.30448358020882e-05
"2191","KENTUCKY",5494283,"March","Flood",1,46,4339367,2.30448358020882e-05
"2192","KENTUCKY",462367,"August","Lightning",2,27,4339367,4.60896716041764e-05
"2193","KENTUCKY",566722,"April","Wind",1,45,4339367,2.30448358020882e-05
"2194","KENTUCKY",209481,"January","Fog",1,46,4339367,2.30448358020882e-05
"2195","KENTUCKY",498758,"February","Flood",3,23.3333333333333,4339367,6.91345074062646e-05
"2196","KENTUCKY",381394,"July","Heat",1,54,4339367,2.30448358020882e-05
"2197","KENTUCKY",504842,"April","Heat",1,73,4339367,2.30448358020882e-05
"2198","KENTUCKY",5531614,"September","Flood",1,32,4339367,2.30448358020882e-05
"2199","LOUISIANA",564008,"April","Flood",1,3,4533372,2.20586353822276e-05
"2200","LOUISIANA",5320805,"September","Tide/Tsunami",1,41,4533372,2.20586353822276e-05
"2201","LOUISIANA",501752,"April","Flood",1,3,4533372,2.20586353822276e-05
"2202","LOUISIANA",5432673,"September","Lightning",1,18,4533372,2.20586353822276e-05
"2203","LOUISIANA",273747,"February","Winter Storm",1,39,4533372,2.20586353822276e-05
